counter_residual,id,key_aae,key_are,key_wmrd,model_param_bytes,n_keys,prefix16_are,prefix24_are,prefix32_are,scope,seconds,sum_gt,sum_pred,topk,topk_recall,total_mass_rel_error,variant
0.21787530183792114,A0,0.24870394947442337,0.22801951476100352,0.23701478698215417,1613262868,882,0.2545814438280885,0.24113584482705583,0.23717546350058216,CANDIDATES,2113.344,927.0,923.9974523484707,100,0.24,0.0032389942303444577,HISR-Full
1.0,A1,1.0510204055241645,0.9999999974153376,1.9999999899560434,1075529736,882,0.9999999974128996,0.9999999974179062,0.9999999974176352,CANDIDATES,11.201,927.0,2.3276869600685757e-06,100,0.07,0.9999999974890108,w/o Prefix Hierarchy
0.1497843861579895,A2,0.18205103980981305,0.1618023127069639,0.17276070076266464,538131988,882,0.17410397119635782,0.17029040624749078,0.16770123499043194,CANDIDATES,2086.4,927.0,931.8604515194893,100,0.25,0.0052432055226421664,w/o Bipartite Encoder
0.14564235508441925,A3,0.17798561330825563,0.15561123407436697,0.16919066907510288,1613262868,882,0.17245241342396952,0.16617680011507072,0.1626356430731928,CANDIDATES,2089.001,927.0,928.6970286369324,100,0.21,0.0018306673537566052,w/o Prefix-aware Bucketization
0.9997203946113586,A4,1.0507344294851946,0.999714021321936,1.9989119111929683,1613262868,882,0.999623532546265,0.9996757928097586,0.999688600994997,CANDIDATES,2085.02,927.0,0.25223319405848715,100,0.11,0.9997279037820297,w/o Observed Root Anchor
0.14185836911201477,A5,0.17353145426768565,0.1534795774511559,0.16467572031685512,1612602380,882,0.16811963406405678,0.16039657727930928,0.15788039701772325,CANDIDATES,2081.945,927.0,931.8622824251652,100,0.23,0.0052451806096711715,w/o Specialized Split Decoders
0.13352882862091064,A6,0.1641543475138087,0.1447872333313062,0.15346987565404974,1613262868,882,0.156980188455328,0.1503293060743104,0.14753757819962598,CANDIDATES,690.762,927.0,959.8085204362869,100,0.22,0.03539214718046055,Single-env Training
