AAE,ARE,EAE,WMRD,method,model_param_bytes,n_keys,seconds,sketch_memory_bytes,stage,sum_gt,sum_pred
2.042995444191344,1.7070684533059586,0.8861003992467502,0.529266403570243,UCL-ML,,3512,2.447,116497,ALL_GT,10000.0,17113.0
2.2158749248346363,1.898176502089057,0.05842925068414395,0.798569725864124,UCL-ML,,1663,0.028,,L1_all,2782.0,6447.0
2.2158749248346363,1.898176502089057,0.05842925068414395,0.798569725864124,UCL-ML,,1663,0.028,,L2_hot16_top256,2782.0,6447.0
2.2158749248346363,1.898176502089057,0.05842925068414395,0.798569725864124,UCL-ML,,1663,0.028,,L3_hot24_top512,2782.0,6447.0
0.631963171099291,0.32617921478958095,0.10505959841720625,0.4096312378475999,HISR,1613262868,1663,1036.855,,L1_all,2782.0,2349.2236784496417
0.6848013240865639,0.3723353841425617,0.0860279832337163,0.44350643116278765,HISR,1613262868,1663,1036.709,,L2_hot16_top256,2782.0,2353.549439362938
0.7181188904912794,0.39798304569239434,0.07675119653413631,0.4643982766097757,HISR,1613262868,1663,1036.725,,L3_hot24_top512,2782.0,2361.135860043193
0.18946902712439315,0.14554623179808945,0.013341492926512544,0.06624268937081527,HISR+HF,1613262868,3512,1036.166,116497,ALL_GT,10000.0,10090.223678449642
